projectid,project_oid,subject,category_name,area_name,region_name,price,rooms,size,ward_name,price_million_per_m2,street_name,area_v2,facilities_key,surrounding_key,investor_id,investor_name
2248,2122421053,6487,0,12,11,2400000000.0,2.0,70.0,320,34.285714285714285,893,12,401,149,53,520
2248,2122421053,9993,1,12,11,49000000000.0,5.0,225.0,320,217.77777777777777,893,12,401,149,53,520
2248,2122421053,7065,0,12,11,1650000000.0,1.0,47.0,320,35.1063829787234,893,12,401,149,53,520
2248,2122421053,6955,0,12,11,1300000000.0,1.0,31.0,320,41.935483870967744,893,12,401,149,53,520
2248,2122421053,8960,0,12,11,2300000000.0,2.0,68.0,320,33.8235294117647,893,12,401,149,53,520
2248,2122421053,9846,0,12,11,2800000000.0,3.0,80.0,320,35.0,893,12,401,149,53,520
2248,2122421053,4682,0,12,11,2500000000.0,2.0,70.0,320,35.714285714285715,893,12,401,149,53,520
2248,2122421053,3177,0,12,11,1980000000.0,2.0,60.0,320,33.0,893,12,401,149,53,520
2248,2122421053,8873,0,12,11,1650000000.0,1.0,47.0,320,35.1063829787234,893,12,401,149,53,520
2248,2122421053,3869,0,12,11,1650000000.0,1.0,47.0,320,35.1063829787234,893,12,401,149,53,520
2248,2122421053,3871,0,12,11,1980000000.0,2.0,60.0,320,33.0,893,12,401,149,53,520
2248,2122421053,8203,0,12,11,2400000000.0,2.0,70.0,320,34.285714285714285,893,12,401,149,53,520
2248,2122421053,4693,0,12,11,2800000000.0,3.0,80.0,320,35.0,893,12,401,149,53,520
2248,2122421053,8962,0,12,11,2750000000.0,3.0,80.0,320,34.375,893,12,401,149,53,520
2248,2122421053,3220,0,12,11,3800000000.0,3.0,106.0,320,35.84905660377358,893,12,401,149,53,520
2248,2122421053,4941,0,12,11,2420000000.0,2.0,70.0,320,34.57142857142857,893,12,401,149,53,520
2248,2122421053,7049,0,12,11,2000000000.0,2.0,60.0,320,33.333333333333336,893,12,401,149,53,520
2248,2122421053,4326,0,12,11,2800000000.0,3.0,80.0,320,35.0,893,12,401,149,53,520
2248,2122421053,6259,0,12,11,1400000000.0,1.0,39.0,320,35.8974358974359,893,12,401,149,53,520
2248,2122421053,6131,0,12,11,2200000000.0,2.0,68.0,320,32.35294117647059,893,12,401,149,53,520
2248,2122421053,3741,0,12,11,2450000000.0,2.0,70.0,320,35.0,893,12,401,149,53,520
2248,2122421053,7078,0,12,11,1700000000.0,1.0,47.0,320,36.17021276595744,893,12,401,149,53,520
2248,2122421053,5404,0,12,11,2250000000.0,2.0,50.0,320,45.0,893,12,401,149,53,520
2248,2122421053,303,0,12,11,1300000000.0,1.0,33.0,320,39.39393939393939,893,12,401,149,53,520
2248,2122421053,5155,0,12,11,2800000000.0,3.0,80.0,320,35.0,893,12,401,149,53,520
2248,2122421053,7921,0,12,11,2000000000.0,2.0,60.0,320,33.333333333333336,893,12,401,149,53,520
2248,2122421053,6068,0,12,11,1300000000.0,1.0,31.0,320,41.935483870967744,893,12,401,149,53,520
2248,2122421053,7517,0,12,11,1600000000.0,1.0,47.0,320,34.04255319148936,893,12,401,149,53,520
2248,2122421053,921,0,12,11,2700000000.0,3.0,80.0,320,33.75,893,12,401,149,53,520
2248,2122421053,3939,0,12,11,2300000000.0,2.0,70.0,320,32.857142857142854,893,12,401,149,53,520
2248,2122421053,3538,0,12,11,2050000000.0,2.0,60.0,320,34.166666666666664,893,12,401,149,53,520
2248,2122421053,9635,0,12,11,2300000000.0,2.0,68.0,320,33.8235294117647,893,12,401,149,53,520
2248,2122421053,6207,0,12,11,1300000000.0,1.0,31.0,320,41.935483870967744,893,12,401,149,53,520
2248,2122421053,8773,0,12,11,2400000000.0,2.0,70.0,320,34.285714285714285,893,12,401,149,53,520
2248,2122421053,6961,0,12,11,1890000000.0,1.0,43.0,320,43.95348837209303,893,12,401,149,53,520
2248,2122421053,3773,0,12,11,2800000000.0,3.0,80.0,320,35.0,893,12,401,149,53,520
2248,2122421053,9697,0,12,11,2396000000.0,1.0,47.0999,320,50.87059632823,893,12,401,149,53,520
2248,2122421053,859,0,12,11,1650000000.0,1.0,47.0,320,35.1063829787234,893,12,401,149,53,520
2248,2122421053,8234,0,12,11,1300000000.0,1.0,31.0,320,41.935483870967744,893,12,401,149,53,520
2248,2122421053,6297,0,12,11,1700000000.0,1.0,47.0,320,36.17021276595744,893,12,401,149,53,520
2248,2122421053,3909,0,12,11,2450000000.0,2.0,70.0,320,35.0,893,12,401,149,53,520
2248,2122421053,853,0,12,11,2800000000.0,3.0,80.0,320,35.0,893,12,401,149,53,520
2248,2122421053,6966,0,12,11,1980000000.0,2.0,59.0,320,33.559322033898304,893,12,401,149,53,520
2248,2122421053,3938,0,12,11,2800000000.0,3.0,80.0,320,35.0,893,12,401,149,53,520
2248,2122421053,2122,0,12,11,1380000000.0,1.0,30.0,320,46.0,893,12,401,149,53,520
2248,2122421053,1963,0,12,11,2000000000.0,2.0,55.0,320,36.36363636363637,893,12,401,149,53,520
2248,2122421053,1946,0,12,11,1680000000.0,1.0,43.0,320,39.06976744186046,893,12,401,149,53,520
2248,2122421053,1597,0,12,11,1270000000.0,1.0,33.0,320,38.48484848484848,893,12,401,149,53,520
2248,2122421053,1382,0,12,11,4450000000.0,3.0,93.3,320,47.69560557341908,893,12,401,149,53,520
2248,2122421053,8698,0,12,11,2000000000.0,2.0,59.0,320,33.898305084745765,893,12,401,149,53,520
2248,2122421053,7063,0,12,11,1880000000.0,2.0,60.0,320,31.33333333333333,893,12,401,149,53,520
2248,2122421053,4692,0,12,11,2800000000.0,3.0,80.0,320,35.0,893,12,401,149,53,520
2248,2122421053,5154,0,12,11,1600000000.0,1.0,47.0,320,34.04255319148936,893,12,401,149,53,520
2248,2122421053,8985,0,12,11,1799000000.0,1.0,52.0,320,34.59615384615385,893,12,401,149,53,520
2248,2122421053,2880,0,12,11,2400000000.0,2.0,71.0,320,33.80281690140845,893,12,401,149,53,520
2248,2122421053,8959,0,12,11,2450000000.0,2.0,70.0,320,35.0,893,12,401,149,53,520
2248,2122421053,4023,0,12,11,2000000000.0,2.0,60.0,320,33.333333333333336,893,12,401,149,53,520
2248,2122421053,2149,0,12,11,2450000000.0,2.0,70.0,320,35.0,893,12,401,149,53,520
2248,2122421053,6964,0,12,11,2000000000.0,2.0,60.0,320,33.333333333333336,893,12,401,149,53,520
2248,2122421053,6928,0,12,11,2300000000.0,2.0,68.0,320,33.8235294117647,893,12,401,149,53,520
2248,2122421053,8991,0,12,11,1650000000.0,1.0,47.0,320,35.1063829787234,893,12,401,149,53,520
2248,2122421053,5299,0,12,11,2900000000.0,3.0,80.0,320,36.25,893,12,401,149,53,520
2248,2122421053,9994,1,12,11,49000000000.0,5.0,225.0,320,217.77777777777777,893,12,401,149,53,520
2248,2122421053,3928,0,12,11,1250000000.0,1.0,31.0,320,40.32258064516129,893,12,401,149,53,520
2248,2122421053,6822,0,12,11,2450000000.0,2.0,70.0,320,35.0,893,12,401,149,53,520
2248,2122421053,1598,0,12,11,1380000000.0,1.0,30.0,320,46.0,893,12,401,149,53,520
2248,2122421053,6744,0,12,11,2000000000.0,2.0,60.0,320,33.333333333333336,893,12,401,149,53,520
2248,2122421053,1961,0,12,11,2350000000.0,2.0,64.0,320,36.71875,893,12,401,149,53,520
2248,2122421053,6298,0,12,11,1650000000.0,2.0,47.0,320,35.1063829787234,893,12,401,149,53,520
2248,2122421053,6066,0,12,11,1980000000.0,2.0,60.0,320,33.0,893,12,401,149,53,520
2248,2122421053,4564,0,12,11,1600000000.0,1.0,47.0,320,34.04255319148936,893,12,401,149,53,520
2248,2122421053,4034,0,12,11,2400000000.0,2.0,70.0,320,34.285714285714285,893,12,401,149,53,520
2248,2122421053,8968,0,12,11,2750000000.0,3.0,80.0,320,34.375,893,12,401,149,53,520
2248,2122421053,3253,0,12,11,1250000000.0,1.0,31.0,320,40.32258064516129,893,12,401,149,53,520
3479,824127826,7244,0,54,36,2500000000.0,2.0,69.0,171,36.231884057971016,924,54,594,229,206,325
3479,824127826,8628,0,54,36,2500000000.0,2.0,67.0,171,37.3134328358209,924,54,594,229,206,325
3479,824127826,8625,0,54,36,2500000000.0,2.0,69.0,171,36.231884057971016,924,54,594,229,206,325
3479,824127826,3606,0,54,36,2400000000.0,2.0,67.0,171,35.82089552238806,924,54,594,229,206,325
3479,824127826,5259,0,54,36,2100000000.0,1.0,53.0,171,39.62264150943396,924,54,594,229,206,325
3479,824127826,2506,0,54,36,2400000000.0,2.0,70.0,171,34.285714285714285,924,54,594,229,206,325
3479,824127826,5211,0,54,36,2100000000.0,1.0,53.0,171,39.62264150943396,924,54,594,229,206,325
3479,824127826,3426,3,54,36,6600000000.0,,90.0,171,73.33333333333333,924,54,594,229,206,325
3479,824127826,9812,0,54,36,2070000000.0,1.0,53.0,171,39.0566037735849,924,54,594,229,206,325
3479,824127826,10049,3,54,36,6500000000.0,,90.0,171,72.22222222222223,924,54,594,229,206,325
3479,824127826,174,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,8614,0,54,36,2020000000.0,1.0,53.0,171,38.11320754716981,924,54,594,229,206,325
3479,824127826,969,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,209,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,7855,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,6123,0,54,36,2600000000.0,2.0,73.0,171,35.61643835616438,924,54,594,229,206,325
3479,824127826,2507,0,54,36,2050000000.0,1.0,53.0,171,38.67924528301887,924,54,594,229,206,325
3479,824127826,7678,0,54,36,2100000000.0,1.0,53.32,171,39.38484621155289,924,54,594,229,206,325
3479,824127826,7184,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,3919,0,54,36,1800000000.0,1.0,53.0,171,33.9622641509434,924,54,594,229,206,325
3479,824127826,7169,0,54,36,2450000000.0,2.0,68.0,171,36.02941176470589,924,54,594,229,206,325
3479,824127826,8615,0,54,36,2700000000.0,2.0,72.0,171,37.5,924,54,594,229,206,325
3479,824127826,9691,0,54,36,2790000000.0,2.0,69.0,171,40.43478260869565,924,54,594,229,206,325
3479,824127826,5144,0,54,36,3100000000.0,2.0,73.0,171,42.465753424657535,924,54,594,229,206,325
3479,824127826,5410,0,54,36,1990000000.0,1.0,53.0,171,37.54716981132076,924,54,594,229,206,325
3479,824127826,9765,0,54,36,2550000000.0,2.0,67.0,171,38.059701492537314,924,54,594,229,206,325
3479,824127826,8622,0,54,36,2490000000.0,2.0,68.0,171,36.61764705882353,924,54,594,229,206,325
3479,824127826,7329,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,1203,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,3945,0,54,36,2200000000.0,1.0,53.0,171,41.50943396226416,699,54,594,229,206,325
3479,824127826,8618,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,7243,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,10512,0,54,36,2580000000.0,2.0,68.0,171,37.94117647058823,924,54,594,229,206,325
3479,824127826,1116,0,54,36,1635000000.0,2.0,10.0,171,163.5,924,54,594,229,206,325
3479,824127826,7165,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,9421,0,54,36,2350000000.0,2.0,68.0,171,34.55882352941177,924,54,594,229,206,325
3479,824127826,781,0,54,36,2400000000.0,2.0,66.0,171,36.36363636363637,924,54,594,229,206,325
3479,824127826,7263,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,8187,0,54,36,2400000000.0,2.0,69.0,171,34.78260869565217,924,54,594,229,206,325
3479,824127826,3793,0,54,36,2100000000.0,1.0,53.0,171,39.62264150943396,924,54,594,229,206,325
3479,824127826,1088,0,54,36,2500000000.0,2.0,68.0,171,36.76470588235294,924,54,594,229,206,325
3479,824127826,3667,0,54,36,2400000000.0,2.0,67.0,171,35.82089552238806,924,54,594,229,206,325
3479,824127826,8623,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,8626,0,54,36,2000000000.0,2.0,54.0,171,37.03703703703704,924,54,594,229,206,325
3479,824127826,10078,3,54,36,7200000000.0,,90.0,171,80.0,924,54,594,229,206,325
3479,824127826,3824,0,54,36,2450000000.0,2.0,68.0,171,36.02941176470589,924,54,594,229,206,325
3479,824127826,868,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,3997,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,3176,0,54,36,2620000000.0,2.0,67.0,171,39.1044776119403,924,54,594,229,206,325
3479,824127826,10092,3,54,36,6500000000.0,,90.0,171,72.22222222222223,924,54,594,229,206,325
3479,824127826,6199,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,3965,0,54,36,2010000000.0,1.0,53.0,171,37.9245283018868,924,54,594,229,206,325
3479,824127826,1698,3,54,36,10500000000.0,,134.0,171,78.35820895522389,924,54,594,229,206,325
3479,824127826,4219,3,54,36,6800000000.0,,90.0,171,75.55555555555556,924,54,594,229,206,325
3479,824127826,528,0,54,36,2500000000.0,2.0,68.0,171,36.76470588235294,924,54,594,229,206,325
3479,824127826,3826,0,54,36,2450000000.0,2.0,68.0,171,36.02941176470589,924,54,594,229,206,325
3479,824127826,516,0,54,36,2650000000.0,2.0,67.0,171,39.55223880597015,924,54,594,229,206,325
3479,824127826,8620,0,54,36,2400000000.0,2.0,69.0,171,34.78260869565217,924,54,594,229,206,325
3479,824127826,8627,0,54,36,2500000000.0,2.0,69.0,171,36.231884057971016,924,54,594,229,206,325
3479,824127826,3423,3,54,36,6800000000.0,,90.0,171,75.55555555555556,924,54,594,229,206,325
3479,824127826,8619,0,54,36,2300000000.0,2.0,68.0,171,33.8235294117647,924,54,594,229,206,325
3479,824127826,8771,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,7443,0,54,36,2050000000.0,1.0,53.0,171,38.67924528301887,924,54,594,229,206,325
3479,824127826,8617,0,54,36,2500000000.0,2.0,68.0,171,36.76470588235294,924,54,594,229,206,325
3479,824127826,2234,0,54,36,2630000000.0,2.0,67.0,171,39.25373134328358,924,54,594,229,206,325
3479,824127826,3576,0,54,36,2050000000.0,1.0,53.0,171,38.67924528301887,924,54,594,229,206,325
3479,824127826,1053,0,54,36,2050000000.0,1.0,53.0,171,38.67924528301887,924,54,594,229,206,325
3479,824127826,7334,0,54,36,2200000000.0,1.0,53.0,171,41.50943396226416,924,54,594,229,206,325
3479,824127826,10097,3,54,36,7200000000.0,,90.0,171,80.0,924,54,594,229,206,325
3479,824127826,8,0,54,36,2500000000.0,2.0,67.0,171,37.3134328358209,924,54,594,229,206,325
3479,824127826,9304,0,54,36,2500000000.0,2.0,68.0,171,36.76470588235294,924,54,594,229,206,325
3479,824127826,9688,0,54,36,2900000000.0,2.0,69.0,171,42.028985507246375,924,54,594,229,206,325
3479,824127826,6248,0,54,36,2500000000.0,2.0,68.0,171,36.76470588235294,924,54,594,229,206,325
3479,824127826,9996,0,54,36,2400000000.0,2.0,73.0,171,32.87671232876713,924,54,594,229,206,325
3479,824127826,652,0,54,36,2680000000.0,2.0,67.37,171,39.7803176488051,924,54,594,229,206,325
3479,824127826,3800,0,54,36,3600000000.0,3.0,86.0,171,41.86046511627907,924,54,594,229,206,325
3479,824127826,7167,0,54,36,2500000000.0,2.0,72.0,171,34.72222222222222,924,54,594,229,206,325
3479,824127826,5260,0,54,36,2450000000.0,2.0,68.0,171,36.02941176470589,924,54,594,229,206,325
3479,824127826,9680,0,54,36,2590000000.0,2.0,67.0,171,38.656716417910445,924,54,594,229,206,325
3479,824127826,8654,0,54,36,2020000000.0,1.0,53.0,171,38.11320754716981,924,54,594,229,206,325
3479,824127826,6483,0,54,36,2200000000.0,1.0,53.6698,171,40.99139553342848,699,54,594,229,206,325
3479,824127826,1094,0,54,36,3550000000.0,3.0,86.0,171,41.27906976744186,699,54,594,229,206,325
3479,824127826,914,0,54,36,2250000000.0,1.0,53.6697,171,41.92309627219828,699,54,594,229,206,325
3479,824127826,9397,0,54,36,2800000000.0,2.0,69.0,171,40.57971014492754,699,54,594,229,206,325
3479,824127826,1100,0,54,36,3088000000.0,2.0,73.0,171,42.3013698630137,699,54,594,229,206,325
3479,824127826,923,0,54,36,2800000000.0,2.0,69.0,171,40.57971014492754,924,54,594,229,206,325
3479,824127826,8066,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,4012,0,54,36,3600000000.0,3.0,86.0,171,41.86046511627907,924,54,594,229,206,325
3479,824127826,237,0,54,36,2500000000.0,2.0,73.0,171,34.24657534246575,924,54,594,229,206,325
3479,824127826,1204,0,54,36,2500000000.0,2.0,73.0,171,34.24657534246575,924,54,594,229,206,325
3479,824127826,8136,0,54,36,2000000000.0,2.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,1075,0,54,36,2100000000.0,1.0,53.0,171,39.62264150943396,924,54,594,229,206,325
3479,824127826,8624,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,8621,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,843,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,6279,0,54,36,2400000000.0,2.0,68.0,171,35.294117647058826,924,54,594,229,206,325
3479,824127826,8616,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,3702,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,842,0,54,36,2000000000.0,1.0,53.0,171,37.735849056603776,924,54,594,229,206,325
3479,824127826,4879,0,54,36,2580000000.0,2.0,67.0,171,38.507462686567166,924,54,594,229,206,325
3629,1217566248,17,0,72,11,1600000000.0,2.0,25.0,260,64.0,1228,72,517,111,53,520
3629,1217566248,2292,0,72,11,3850000000.0,3.0,75.0,260,51.333333333333336,1228,72,517,111,53,520
3629,1217566248,267,0,72,11,3931000000.0,2.0,60.0,260,65.51666666666667,1228,72,517,111,53,520
3629,1217566248,8463,0,72,11,3400000000.0,2.0,66.0,260,51.51515151515152,1228,72,517,111,53,520
3629,1217566248,5512,0,72,11,2450000000.0,2.0,43.0,260,56.97674418604651,1228,72,517,111,53,520
3629,1217566248,1280,0,72,11,5099000000.0,3.0,81.5,260,62.56441717791411,1228,72,517,111,53,520
3629,1217566248,10373,0,72,11,2400000000.0,1.0,45.0,260,53.333333333333336,1228,72,517,111,53,520
3629,1217566248,8894,0,72,11,1770000000.0,1.0,32.0,260,55.3125,1228,72,517,111,53,520
3629,1217566248,1294,0,72,11,2300000000.0,2.0,43.0,260,53.48837209302326,1228,72,517,111,53,520
3629,1217566248,913,0,72,11,2400000000.0,1.0,45.0,260,53.333333333333336,1228,72,517,111,53,520
3629,1217566248,10566,0,72,11,2350000000.0,1.0,43.0,260,54.65116279069768,1228,72,517,111,53,520
3629,1217566248,4539,0,72,11,2400000000.0,1.0,48.0,260,50.0,1228,72,517,111,53,520
3629,1217566248,5273,0,72,11,2000000000.0,1.0,43.0,260,46.51162790697674,1228,72,517,111,53,520
3629,1217566248,8893,0,72,11,1770000000.0,1.0,32.0,260,55.3125,1228,72,517,111,53,520
3629,1217566248,5531,0,72,11,3300000000.0,2.0,62.0,260,53.2258064516129,1228,72,517,111,53,520
3629,1217566248,3720,0,72,11,12000000000.0,4.0,131.0,260,91.6030534351145,1228,72,517,111,53,520
3629,1217566248,3917,0,72,11,3800000000.0,2.0,60.0,260,63.333333333333336,1228,72,517,111,53,520
3629,1217566248,4243,0,72,11,3500000000.0,1.0,65.0,260,53.84615384615385,1228,72,517,111,53,520
3629,1217566248,2224,0,72,11,2350000000.0,2.0,48.0,260,48.958333333333336,1228,72,517,111,53,520
3629,1217566248,9300,0,72,11,2450000000.0,1.0,43.0,260,56.97674418604651,1228,72,517,111,53,520
3629,1217566248,5118,0,72,11,3750000000.0,2.0,64.0,260,58.59375,1228,72,517,111,53,520
3629,1217566248,9301,0,72,11,3650000000.0,2.0,64.0,260,57.03125,1228,72,517,111,53,520
3629,1217566248,1301,0,72,11,7000000000.0,3.0,105.5,260,66.35071090047393,1228,72,517,111,53,520
3629,1217566248,7505,0,72,11,3350000000.0,2.0,63.0,260,53.17460317460318,1228,72,517,111,53,520
3629,1217566248,4527,0,72,11,1670000000.0,1.0,28.0,260,59.642857142857146,1228,72,517,111,53,520
3629,1217566248,8890,0,72,11,2350000000.0,1.0,43.0,260,54.65116279069768,1228,72,517,111,53,520
3629,1217566248,6971,0,72,11,3950000000.0,2.0,60.0,260,65.83333333333333,1228,72,517,111,53,520
3629,1217566248,7583,0,72,11,1630000000.0,1.0,25.0,260,65.2,1228,72,517,111,53,520
3629,1217566248,4771,0,72,11,2300000000.0,1.0,43.0,260,53.48837209302326,1228,72,517,111,53,520
3629,1217566248,2934,0,72,11,2790000000.0,1.0,43.0,260,64.88372093023256,1228,72,517,111,53,520
3629,1217566248,2903,0,72,11,2300000000.0,1.0,43.0,260,53.48837209302326,1228,72,517,111,53,520
3629,1217566248,4430,0,72,11,2380000000.0,1.0,43.0,260,55.34883720930232,1228,72,517,111,53,520
3629,1217566248,4430,0,72,11,2350000000.0,1.0,43.0,260,54.65116279069768,1228,72,517,111,53,520
3629,1217566248,5282,0,72,11,3150000000.0,2.0,54.5,260,57.79816513761468,1228,72,517,111,53,520
3629,1217566248,7537,0,72,11,3150000000.0,2.0,54.5,260,57.79816513761468,1228,72,517,111,53,520
3629,1217566248,2839,0,72,11,1660000000.0,1.0,32.0,260,51.875,1228,72,517,111,53,520
3629,1217566248,6965,0,72,11,3250000000.0,2.0,64.0,260,50.78125,1228,72,517,111,53,520
3629,1217566248,4438,0,72,11,2700000000.0,2.0,54.0,260,50.0,1228,72,517,111,53,520
3629,1217566248,8695,0,72,11,1650000000.0,1.0,27.6,260,59.78260869565217,1228,72,517,111,53,520
3629,1217566248,8892,0,72,11,1760000000.0,1.0,30.6,260,57.51633986928104,1228,72,517,111,53,520
3629,1217566248,7504,0,72,11,2400000000.0,1.0,43.0,260,55.81395348837209,1228,72,517,111,53,520
3629,1217566248,2840,0,72,11,1700000000.0,1.0,25.0,260,68.0,1228,72,517,111,53,520
3629,1217566248,2916,0,72,11,1700000000.0,1.0,30.3999,260,55.92123658301508,1228,72,517,111,53,520
3629,1217566248,8697,0,72,11,2200000000.0,1.0,43.0,260,51.16279069767442,1228,72,517,111,53,520
3629,1217566248,8696,0,72,11,2300000000.0,1.0,43.0,260,53.48837209302326,1228,72,517,111,53,520
3629,1217566248,8699,0,72,11,2300000000.0,1.0,43.0,260,53.48837209302326,1228,72,517,111,53,520
3629,1217566248,2874,0,72,11,2400000000.0,1.0,43.0,260,55.81395348837209,1228,72,517,111,53,520
3629,1217566248,4309,0,72,11,1720000000.0,1.0,30.3999,260,56.579133483991725,1228,72,517,111,53,520
3629,1217566248,7539,0,72,11,2350000000.0,1.0,43.0,260,54.65116279069768,1228,72,517,111,53,520
3629,1217566248,2917,0,72,11,1700000000.0,1.0,25.0,260,68.0,1228,72,517,111,53,520
3629,1217566248,3259,0,72,11,3930000000.0,2.0,60.0,260,65.5,1228,72,517,111,53,520
3629,1217566248,2942,0,72,11,4350000000.0,2.0,61.5,260,70.73170731707317,1228,72,517,111,53,520
3629,1217566248,2941,0,72,11,4650000000.0,2.0,61.7999,260,75.24284019877055,1228,72,517,111,53,520
3629,1217566248,8867,0,72,11,5550000000.0,3.0,95.0,260,58.42105263157895,1228,72,517,111,53,520
3629,1217566248,2875,0,72,11,2700000000.0,2.0,54.0,260,50.0,1228,72,517,111,53,520
3629,1217566248,4336,0,72,11,3150000000.0,2.0,60.0,260,52.5,1228,72,517,111,53,520
3629,1217566248,1951,0,72,11,2320000000.0,2.0,43.0,260,53.95348837209303,1228,72,517,111,53,520
3629,1217566248,10156,0,72,11,3500000000.0,2.0,63.0,260,55.55555555555556,1228,72,517,111,53,520
3629,1217566248,7373,0,72,11,2320000000.0,1.0,43.0,260,53.95348837209303,1228,72,517,111,53,520
3629,1217566248,7389,0,72,11,2350000000.0,1.0,43.0,260,54.65116279069768,1228,72,517,111,53,520
3629,1217566248,2674,0,72,11,2700000000.0,2.0,55.0,260,49.09090909090909,1228,72,517,111,53,520
3629,1217566248,5614,0,72,11,3200000000.0,2.0,47.0,260,68.08510638297872,1228,72,517,111,53,520
3629,1217566248,8086,0,72,11,3333000000.0,2.0,70.0,260,47.614285714285714,1228,72,517,111,53,520
3629,1217566248,7575,0,72,11,2050000000.0,1.0,38.0,260,53.94736842105263,1228,72,517,111,53,520
3629,1217566248,10605,0,72,11,3500000000.0,2.0,64.0,260,54.6875,1228,72,517,111,53,520
3629,1217566248,5053,0,72,11,2180000000.0,2.0,59.0,260,36.94915254237288,1228,72,517,111,53,520
3629,1217566248,2869,0,72,11,3950000000.0,3.0,75.0,260,52.66666666666666,1228,72,517,111,53,520
3629,1217566248,10374,0,72,11,2000000000.0,1.0,38.0,260,52.63157894736842,1228,72,517,111,53,520
3629,1217566248,8883,0,72,11,5000000000.0,3.0,110.0,260,45.45454545454545,1228,72,517,111,53,520
3629,1217566248,1962,0,72,11,3300000000.0,2.0,64.0,260,51.5625,1228,72,517,111,53,520
3629,1217566248,3163,0,72,11,2300000000.0,1.0,43.0,260,53.48837209302326,1228,72,517,111,53,520
3629,1217566248,1266,0,72,11,1760000000.0,1.0,28.0,260,62.85714285714285,1228,72,517,111,53,520
3629,1217566248,1387,0,72,11,2790000000.0,2.0,43.0,260,64.88372093023256,1228,72,517,111,53,520
3629,1217566248,2891,0,72,11,2830000000.0,2.0,54.0,260,52.407407407407405,1228,72,517,111,53,520
3629,1217566248,6707,0,72,11,5000000000.0,4.0,110.0,260,45.45454545454545,1228,72,517,111,53,520
3629,1217566248,7574,0,72,11,3400000000.0,3.0,63.0,260,53.96825396825397,1228,72,517,111,53,520
3629,1217566248,1485,0,72,11,3100000000.0,2.0,54.2999,260,57.09034454943748,604,72,517,111,53,520
3629,1217566248,1947,0,72,11,2350000000.0,1.0,43.0,260,54.65116279069768,1228,72,517,111,53,520
3629,1217566248,9185,0,72,11,2200000000.0,2.0,45.0,260,48.888888888888886,1228,72,517,111,53,520
3629,1217566248,4651,0,72,11,2320000000.0,2.0,43.0,260,53.95348837209303,1228,72,517,111,53,520
3629,1217566248,9933,0,72,11,4000000000.0,3.0,75.0,260,53.333333333333336,1228,72,517,111,53,520
3629,1217566248,8689,0,72,11,2950000000.0,2.0,55.0,260,53.63636363636363,1228,72,517,111,53,520
3629,1217566248,8207,0,72,11,4380000000.0,3.0,75.0,260,58.4,604,72,517,111,53,520
3629,1217566248,4923,0,72,11,2770000000.0,2.0,55.0,260,50.36363636363637,1228,72,517,111,53,520
3629,1217566248,10525,0,72,11,1680000000.0,1.0,31.0,260,54.193548387096776,1228,72,517,111,53,520
3629,1217566248,4720,0,72,11,1670000000.0,1.0,28.0,260,59.642857142857146,1228,72,517,111,53,520
3629,1217566248,7388,0,72,11,2250000000.0,1.0,43.0,260,52.325581395348834,1228,72,517,111,53,520
3629,1217566248,8690,0,72,11,2280000000.0,1.0,43.0,260,53.02325581395349,1228,72,517,111,53,520
